id,name,domain,vertical_broad,industry,bucket,reason
eeaa0d0f-4a9f-4068-b9a7-fb7573c7b05b,MECAFLOW,mecaflow.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
f001b70c-77f6-46b4-9185-9774d4866db6,Comercializadora Virdi,dm-corporativo.com.mx,Telecom/Medios,computers and electronics manufacturing,review,No strong subsegment signal
78e463a2-b2ff-45fc-909d-909f8c4b1ff7,ADAVEC,adavec.com.mx,Logística y Transporte,,transport_terrestre,Ground transport / trucking / delivery
88d0b7e1-667c-40cb-aa60-16e6c2c679ef,Abantiare Servicios Corporativos,abantiare.com.mx,Otros,Human Resources,review,No strong subsegment signal
b1b18d74-b22c-49a1-941f-fddfbee34952,Tally,tally.legal,Servicios profesionales,,review,No strong subsegment signal
dc8d80b9-d285-4ed3-bbb6-53c6e90cb366,Achaati Consultores,achaati.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
aa685c20-57a3-424b-826c-53f5bba2c509,Adizes Executive Search,adizes.com,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
e2a1161a-9c30-490d-a857-2589445187da,AeT by Out Helping Solutions,aet.mx,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
ffa70406-0f08-4235-9be4-7d856bdddaa9,CAT-CENTRO DE ATRACCIÓN DE TALENTO,ahorraseguros.mx,Finanzas/Seguros,Insurance,review,No strong subsegment signal
083673b9-7fc7-433e-9d7e-cfbf9c357689,Transportes Unidos Tampiqueños S.A. de C.V.,gruporeyes.com.mx,Logística y Transporte,freight and package transportation,transport_terrestre,Ground transport / trucking / delivery
f2bd3a9a-8547-4e58-a60a-8749491bd0bd,Machinza,machinza.mx,Automotriz,automation machinery manufacturing,review,No strong subsegment signal
3ce5b407-0feb-4864-b005-6c5a937ff36a,ANFORCE Human Resources,kouas.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
ee3e537a-f08a-40d0-bcd5-cd2ea1e123eb,Asesores CREA,asesorescrea.com,Finanzas/Seguros,Insurance,review,No strong subsegment signal
f26bd30e-43d3-4d7f-ac5b-2a907c952bd3,INDUSTRIAS CASLON,caslon.com.mx,Química,chemical manufacturing,review,No strong subsegment signal
b6148969-a48e-4956-a4cd-0a372e26da83,Accyon Consultoría,consultoriaenaccyon.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
4815e706-c805-4580-af22-20b5593a2b1f,Balam Talento Estratégico,balamtalentoestrategico.com,Software/TI,Human Resources Services,review,No strong subsegment signal
f39e21b7-7e99-488f-a050-f0a9566c0fdc,Stulz Mexico,stulz.com,Telecom/Medios,industrial machinery manufacturing,review,No strong subsegment signal
f2f73497-9a64-48ba-bb98-df9d10456540,Belure Corporativo,belure.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7a67f0cf-2104-44cd-aeb4-78eaf6365b6a,QoDAM,qodam.com,Software/TI,Business Consulting and Services,review,No strong subsegment signal
9013f08a-014f-49b7-b06b-085f13354ede,Enkarios,enkarios.com,Servicios profesionales,,review,No strong subsegment signal
3e111451-2c3a-42cf-9114-ae885aef2503,APRHIFAC: Asociación de Profesionales en Recursos Humanos del Sector Salud A.C.,aprhifac.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
f43c6e73-c1b8-40ec-8359-13a74409a371,Transportes FEMA,tfema.com,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
c585d3ec-54fb-48d7-a589-47c0ab2807a5,Orange Digital CX,orangedcx.com,Telecom/Medios,advertising services,review,No strong subsegment signal
96472c14-0e68-4c84-8e40-abd80f215510,Grupo San Jacinto,bionda.mx,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
b6e9a4ac-c158-4e2e-9159-47fbdc2e33eb,La Bocina Publicidad,labocinapublicidad.com,Telecom/Medios,Advertising Services,review,No strong subsegment signal
3d7044d7-80b7-4276-98c3-3d58038b4632,OTSSA,otssa.com.mx,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
a95a5b36-5fb8-4391-bc04-11e4d4f99b69,Captal,captal.com.mx,RRHH/Talento,Business Consulting and Services,review,No strong subsegment signal
f77e22ed-1a88-4d96-a7cf-fbe4ddaa126b,Todo Limpio MX,todolimpiomexico.com,Química,chemical manufacturing,review,No strong subsegment signal
7b29662f-aa3f-4f40-8d4f-ceca08464fbd,Turísticos y empresariales San José,empresarialessanjose.com,Logística y Transporte,"Transportation, Logistics, Supply Chain and Storage",3pl_warehousing,3PL/warehouse with transport signal
79abab4d-e181-4979-a699-b60a489c7a92,Mayoly,mayoly.com,Salud y Farma,,review,No strong subsegment signal
7dbe3979-af0c-49b6-8308-853c66f369c8,CADOH,cadoh.com.mx,Otros,Professional Training and Coaching,review,No strong subsegment signal
4f1267d5-14a5-42e8-b32a-f210172a32bc,Career IT Edge; International Headhunting,career-it-edge.com,Software/TI,Human Resources Services,review,No strong subsegment signal
b040bbad-181f-4218-9041-ffdbccfe55d9,AFN by TRAXION,afn.com.mx,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
080fe763-68e5-4656-855d-de7cab762318,MTI Mozcalti,mozcalti.com,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
7bd997ed-27d3-4e59-87df-afecb0bb9905,Krolens Consultores,krolensconsultores.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
8936261c-2e0a-4934-8486-5503dae5bfeb,Checkwork,checkwork.com,Retail/Consumo,Human Resources Services,review,No strong subsegment signal
4f50a7c8-e6f8-416b-a50f-731347d4ee3c,De Bello Van,debellovan.com.mx,Automotriz,motor vehicle manufacturing,review,No strong subsegment signal
3f2c8b66-8b95-4935-8fca-0164ed22259e,RH E. Zamudio y Asociados S.A de C.V,rhezamudio.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
8a8bcfea-2d3e-41c0-92ac-b964381321e4,Proinco Del Sureste,grupoproinco.mx,Otros,machinery manufacturing,review,No strong subsegment signal
aea23b93-7245-4913-b283-0c81769fcdf0,Agricola Ganadera Los Lujan,agl.com.mx,Agroindustria,food and beverage manufacturing,review,No strong subsegment signal
46070733-4354-432a-814e-c3cdcdce043c,ASE RH Consultora Estratégica RRHH,aserh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
7ad1f9cf-5047-45cb-bf74-e72c9e4625b7,Maquiser Industrial S.A. de C.V.,maquiser.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
12002e10-46fd-40eb-a5ed-f68d6a067e90,Grupo Creatica,creatica.com.mx,Telecom/Medios,Advertising Services,review,No strong subsegment signal
41700372-d900-4276-a80b-921e85a0f6f6,Kentho Quimica,kentho.com,Química,chemical manufacturing,review,No strong subsegment signal
11e3cf50-e1e6-4419-8f7f-aa54316a16a1,Careers Recruitment Company,cprc.com.pk,Logística y Transporte,Business Consulting and Services,review,No strong subsegment signal
b86546f5-39c3-4ece-b698-0124877fab54,Talant HR,talant.work,Finanzas/Seguros,Human Resources Services,review,No strong subsegment signal
94b406a0-91d7-4c46-8806-e02fef28fd1e,Grupo CreeSer Consultores,cree-ser.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
a778f1ed-f3bb-4046-8949-bc0c605dd551,Crescer Seguros,crescerseguros.com,Finanzas/Seguros,Insurance,review,No strong subsegment signal
8b808fe8-80b3-414d-a598-db24afa84960,PROCHEF SOLUCIONES,prochef.mx,Alimentos y Bebidas,industrial machinery manufacturing,review,No strong subsegment signal
87fe2a62-6de2-4cfa-aeef-7a707687117c,Talexa,talexa.com.mx,Software/TI,Human Resources Services,review,No strong subsegment signal
b0797eb6-1e42-4ee2-9672-039350ed89d6,DEX HUNTERS,dexhunters.com,Finanzas/Seguros,Human Resources,review,No strong subsegment signal
5abc84b1-2fee-4612-a3c3-dd4fef78f121,Only Clean House,domesticasguadalajara.com,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
b88e3295-a654-4817-a5b6-7ac434122037,DIDIHU GLOBAL,wearedidihu.com,Agroindustria,farming,review,No strong subsegment signal
6b05e11b-6d9a-4971-b0b1-8b07f048d4b8,DriverHub,driverhub.lat,Logística y Transporte,Information Services,transport_terrestre,Ground transport / trucking / delivery
7544eaed-a472-4c01-add0-b86c941d3bd0,Drongo Technologies,drongo.com.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
081f1272-ab26-41bf-b30b-6dbd934080d6,Intercultural Services LLC,intercultural.sc,Servicios profesionales,Events Services,review,No strong subsegment signal
b83c26b2-264d-45e7-a016-966a3522ffd4,Energia y Combustion KR SA de CV,combustionkr.com.mx,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
8164b358-9367-47cf-b550-1cb7e0bed629,Aguila Ammunition,aguilaammo.com.mx,Manufactura/Industrial,industrial machinery manufacturing,maritime_shipping,Maritime / shipping
6f0dee18-4f54-4deb-88a4-0e2459a4a913,EPS-Engineering Partner Solutions,epsolutions.io,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
f28d6e5d-1691-486a-8654-14e63e515744,ERSA,ersasoluciones.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
f654a998-d524-4735-9466-2866beb3d004,Consultoria Salkamm,salkamm.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
a7294d4d-1453-401e-b819-3594a0320d01,"Fasst, S.A. de C.V.",fasst.com.mx,Software/TI,Information Technology and Services,review,No strong subsegment signal
7d5f4dc3-105e-4e49-b6be-6f8713c33267,Huntrh,huntrh.com,Otros,Human Resources Services,review,No strong subsegment signal
f582f00c-8bdf-4351-b605-5b1274c42865,EG Consultores,egconsultores.net,Otros,Business Consulting and Services,review,No strong subsegment signal
7b9645a6-140f-4d60-ada0-aed4e2770c6b,weknow,we-know.net,Educación,it services and it consulting,review,No strong subsegment signal
406bce22-c3de-40ee-8fdb-71b1489bf6e4,Talenca,talenca.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
b9af30bb-1a6d-47d1-817d-3377e953c818,ICG Group,icggroup.com.mx,Manufactura/Industrial,automation machinery manufacturing,review,No strong subsegment signal
53370773-b095-4cea-a794-2c90e2bf222f,Dispositivos Médicos | CANIFARMA,dispositivosmedicos.org.mx,Salud y Farma,medical equipment manufacturing,review,No strong subsegment signal
e4e8c74a-305b-4e94-aee4-5e3a7dab0b47,Reclutamiento Nissan Torres Corzo Fresnillo,nissan.com.mx,Automotriz,Motor Vehicle Manufacturing,review,No strong subsegment signal
a4184aec-18a4-453f-a09e-e4f4f32ec685,Getic S.A. de C.V,getic.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
7b6011c5-c48c-4228-acae-b0e5303d284d,GOTH CONSULTORES Y ASOCIADOS,goth.com.mx,RRHH/Talento,Staffing and Recruiting,review,No strong subsegment signal
7d9ec47f-6223-4feb-bcc9-e03bf2d37b06,2Há Digital,2ha.digital,Otros,Human Resources Services,review,No strong subsegment signal
474f93de-0b6d-4de9-b8d5-580cc52dbb83,Grupo Caceres Seguros,grupocaceres.mx,Finanzas/Seguros,Insurance,review,No strong subsegment signal
68c5f4bd-68f2-453f-8607-6c124787457e,Ingenio Emprendedor,ingenio-emprendedor.com,Otros,Human Resources Services,review,No strong subsegment signal
1e81cca1-1d3d-4fc1-9ec3-185927d59bfa,Cerámica Suro,ceramicasuro.com,Manufactura/Industrial,"glass, ceramics and concrete manufacturing",review,No strong subsegment signal
c4262697-9871-4e1b-b574-078110475d55,Be Consulting,beconsulting.com.mx,Otros,Business Consulting and Services,review,No strong subsegment signal
f94ab4be-7016-4804-82ff-a7d9e39d2a72,AR2.0 CONSULTORIA ORGANIZACIONAL,ar2consultoria.com,Construcción/Inmobiliario,Human Resources Services,review,No strong subsegment signal
52895ed5-09af-4f54-a258-65bd182b3a75,IZA CONSULTORES,izaconsultores.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
806b83ff-eae9-4745-9474-d74a1f294ea8,GLS FORWARDING GROUP,glsgroup.com.mx,Otros,truck transportation,freight_forwarding,Freight forwarding or broker
476b4139-657c-4181-89e8-a16f6f6ff45e,Logistic Event Design International,ledi.com.mx,Servicios profesionales,Business Consulting and Services,review,Review: ambiguous logistics broad label
e439bdc1-5394-400a-b9f8-5172e00b2158,Kairos US Health,kairos-health.org,Salud y Farma,Human Resources Services,review,No strong subsegment signal
80326588-089c-4b0f-b427-0966bf3310fa,I'm Software,imsoftware.pro,Otros,Information Technology and Services,review,No strong subsegment signal
7ff0b6f4-1deb-4fa2-86c6-929b117bd44c,GRUPO FRADI ESCANEO ORTOMOLECULAR DE LA CONDUCTA,grupofradi.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
c3369f2d-9e7d-44b4-9e9b-2afc70d84533,Sorelec,sorelec.com.mx,Energía,,review,No strong subsegment signal
802f675d-8532-40f0-a66a-3bc015b2f7df,GRUPO CHANTILLY,grupochantilly.com.mx,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
fa5f4284-da3e-4fd2-9f10-b806af1bca36,VM Consultores en Recursos Humanos,vmconsultoresrh.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
888d5b59-64f3-4bee-a307-cb9283c32591,Carnes Selectas Ali S.A. de C.V.,carnesselectasali.com.mx,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
865e0b20-acc1-4d66-a41a-e6ed0713ee2c,Morzan Corporation,morzan.com,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
bc102463-7f70-436d-a9e7-aeb1a46bfd74,PromoSapiens México,promosapiens.com.mx,Telecom/Medios,Advertising Services,review,No strong subsegment signal
7dc35bba-fbf9-408d-9e3e-ced113e644ff,APLIN,aplin.mx,Retail/Consumo,truck transportation,3pl_warehousing,3PL/warehouse with transport signal
8230711e-2013-4f6a-8502-17d44c38e477,Trattosa,trattosa.com,Logística y Transporte,truck transportation,transport_terrestre,Ground transport / trucking / delivery
b9f352ed-9ba8-44e4-8792-6fa7a0153e24,Agencia de reclutamiento Mexican People HR,mexicanpeoplehr.com,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
81487a4f-bfbf-41b0-93d8-3b79d0f52cf3,Miranda People ADDvisory,miranda-pa.com,Servicios profesionales,Business Consulting and Services,review,No strong subsegment signal
46e30c93-c42f-4573-b7d8-fd597b986c60,Ulter,ulter.mx,Finanzas/Seguros,Insurance,review,No strong subsegment signal
536f2394-6d08-4c9a-af49-cc4aed1be921,Apunto,apunto.io,Logística y Transporte,software development,freight_forwarding,Freight forwarding or broker
c45592a3-bdd9-4e6e-b7d1-4a95ad06c654,Degustar Alimentos,degustaralimentos.com,Alimentos y Bebidas,food and beverage manufacturing,review,No strong subsegment signal
552f2afb-c92f-48e4-a640-3ab0c0c3974e,"AQUA DEL GUADIANA, S.A. DE C.V.",aquadg.com,Construcción/Inmobiliario,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
824c84d3-77f1-4832-98cf-187e01396a72,ACI Group,acigroup.com.mx,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
81d5504a-00ab-488a-b997-fc3b85f0b233,Zoetis México,zoetis.mx,Salud y Farma,pharmaceutical manufacturing,review,No strong subsegment signal
71baf9d7-4d94-4ec3-b1fa-f735512def6b,"Aquamex, S.A. de C.V.",aquamex.com,Manufactura/Industrial,industrial machinery manufacturing,review,No strong subsegment signal
fc3bb75a-7ce7-4946-8235-b5544e373f9e,"Marol,Coach de Negocios,S.C",marolcoach.com,Logística y Transporte,"transportation, logistics, supply chain and storage",3pl_warehousing,3PL/warehouse with transport signal
7b7bef42-2750-4c3c-96ee-45272d053535,Qibo,qibo.io,Retail/Consumo,Business Consulting and Services,review,No strong subsegment signal
57f8deca-3332-48eb-baf8-dc090477bc98,QRB Capital Humano,qrb.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
bf78e5c5-00c4-4b03-91e1-eafc0b38047e,Intugo Mexico,trabajaenintugo.com,Otros,Business Consulting and Services,review,No strong subsegment signal
38868bd3-9298-43b5-99c8-d2bf7693cc13,REGO Corporativo,regocorporativo.com,Servicios profesionales,Human Resources Services,review,No strong subsegment signal
c51294ff-a289-4079-ab7d-ed5563c6d4da,Reelec Industrial SA de CV,reelec.com.mx,Manufactura/Industrial,"appliances, electrical, and electronics manufacturing",review,No strong subsegment signal
fc7509df-ac92-4021-8faa-20cc3d596a48,ATN FABRICACIONES,atnmexico.com,Manufactura/Industrial,machinery manufacturing,review,No strong subsegment signal
6910ec6c-44bd-416e-ae10-0ff1373bc56a,Servicios Administrativos Somer,sasomer.com.mx,Energía,,review,No strong subsegment signal
fc1aed0e-b56e-449b-a4fc-e2c41b1418d1,Grupo Audace,grupoaudace.com.mx,Agroindustria,food and beverage manufacturing,review,No strong subsegment signal
745dfb29-20aa-48ed-a6dc-d9891a9d61be,"SIAPCO Consultores, S.A. de C.V.",siapco.com.mx,RRHH/Talento,Human Resources Services,review,No strong subsegment signal
945f153c-ece6-422c-81e2-d2fe04fda6ef,"Attendo S.A.P.I. de C.V., SOFOM E.N.R.",attendo.com.mx,Finanzas/Seguros,financial services,review,No strong subsegment signal
c1834fe9-ff9c-486c-af4e-6d3bb8c5c5ef,Capacitación y modernización empresarial S.A. de C.V.,cmeupgrade.com,Educación,Professional Training and Coaching,review,No strong subsegment signal
0c5694ce-0c4b-4fe7-b6ca-b8444c69bf28,Mi Compa,micompa.mx,Finanzas/Seguros,,review,No strong subsegment signal
79ab99a9-5a19-4d7d-9994-9adab9303ba8,Site RecoverIT,siterecoverit.com,Software/TI,IT Services and IT Consulting,review,No strong subsegment signal
